Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","122","Lesotho","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","2.81","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","122","Lesotho","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","1.68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","122","Lesotho","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","119","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","2.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","119","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","119","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","10.81","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","119","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","7.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","119","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","119","Lettonie","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","121","Liban","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","121","Liban","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.6","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","121","Liban","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","121","Liban","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","6.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","121","Liban","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","121","Liban","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.41","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","123","Libéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","0.24","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","123","Libéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","123","Libéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","1.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","123","Libéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","4.64","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","123","Libéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","123","Libéria","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.37","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","124","Libye","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","0.85","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","124","Libye","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","3.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","124","Libye","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","124","Libye","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","10","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","124","Libye","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","124","Libye","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","1.89","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","15.99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","9.74","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","126","Lituanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","10.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","11.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","7.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.88","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","256","Luxembourg","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.95","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","3.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","3.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","7.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","154","Macédoine du Nord","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","2.76","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.23","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.79","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","1.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","129","Madagascar","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","2.55","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.29","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","2.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","12.86","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","131","Malaisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","1.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","1.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","3.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","2.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","130","Malawi","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.53","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","2.61","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","4.57","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.14","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","132","Maldives","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","133","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","4.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","133","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","3.38","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","133","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","133","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","1","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","133","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","1.22","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","133","Mali","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","134","Malte","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","7.86","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","134","Malte","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","134","Malte","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","8.61","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","134","Malte","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","12.67","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","134","Malte","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","2.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","134","Malte","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.64","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","2.86","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","1.88","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","7.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.84","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","143","Maroc","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","2.6","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","1.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","1.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","13.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.42","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","137","Maurice","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.61","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","2.77","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","1.59","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","2.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","136","Mauritanie","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.78","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","6.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.38","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","5.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","9.6","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","138","Mexique","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","2.6","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","8.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","18.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.12","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.95","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","4.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","141","Mongolie","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","10.89","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","273","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","5.41","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","273","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.89","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","273","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","15.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","273","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","5.78","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","273","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","273","Monténégro","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","0.28","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","1.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","1.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","144","Mozambique","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","3.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.72","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","5.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","10.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","28","Myanmar","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.26","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","3.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","1.41","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","1.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","4.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","2.54","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","147","Namibie","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","149","Népal","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","2.59","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","149","Népal","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","1.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","149","Népal","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.27","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","149","Népal","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.7","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","149","Népal","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","149","Népal","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.24","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","157","Nicaragua","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","1.46","Fc","Donnée calculée"
